,ward,precinct,tot_votes,eman_votes,garcia_votes,eman_pct,garcia_pct
1404,34,47,235,173,62,0.7361702127659574,0.26382978723404255
1405,34,48,325,199,126,0.6123076923076923,0.38769230769230767
1406,34,49,355,201,154,0.5661971830985916,0.43380281690140843
1407,34,50,224,124,100,0.5535714285714286,0.44642857142857145
1408,34,51,317,184,133,0.580441640378549,0.4195583596214511
1409,34,52,231,147,84,0.6363636363636364,0.36363636363636365
1410,34,53,180,117,63,0.65,0.35
1411,35,1,293,99,194,0.3378839590443686,0.6621160409556314
1412,35,2,349,131,218,0.3753581661891118,0.6246418338108882
1413,35,3,237,75,162,0.31645569620253167,0.6835443037974683
1414,35,4,311,132,179,0.42443729903536975,0.5755627009646302
1415,35,5,256,74,182,0.2890625,0.7109375
1416,35,6,254,81,173,0.3188976377952756,0.6811023622047244
1417,35,7,257,56,201,0.2178988326848249,0.7821011673151751
1418,35,8,242,59,183,0.24380165289256198,0.756198347107438
1419,35,9,302,122,180,0.40397350993377484,0.5960264900662252
1420,35,10,334,107,227,0.3203592814371258,0.6796407185628742
1421,35,11,307,91,216,0.2964169381107492,0.7035830618892508
1422,35,12,194,44,150,0.2268041237113402,0.7731958762886598
1423,35,13,191,45,146,0.2356020942408377,0.7643979057591623
1424,35,14,225,62,163,0.27555555555555555,0.7244444444444444
1425,35,15,322,76,246,0.2360248447204969,0.7639751552795031
1426,35,16,197,47,150,0.23857868020304568,0.7614213197969543
1427,35,17,270,118,152,0.43703703703703706,0.562962962962963
1428,35,18,239,77,162,0.32217573221757323,0.6778242677824268
1429,35,19,179,51,128,0.2849162011173184,0.7150837988826816
1430,35,20,220,78,142,0.35454545454545455,0.6454545454545455
1431,35,21,244,78,166,0.319672131147541,0.680327868852459
1432,35,22,292,123,169,0.4212328767123288,0.5787671232876712
1433,35,23,272,118,154,0.4338235294117647,0.5661764705882353
1434,35,24,251,81,170,0.32270916334661354,0.6772908366533864
1435,35,25,284,112,172,0.39436619718309857,0.6056338028169014
1436,35,26,235,94,141,0.4,0.6
1437,35,27,230,97,133,0.4217391304347826,0.5782608695652174
1438,35,28,272,98,174,0.3602941176470588,0.6397058823529411
1439,35,29,218,80,138,0.3669724770642202,0.6330275229357798
1440,35,30,273,124,149,0.4542124542124542,0.5457875457875457
1441,35,31,321,139,182,0.43302180685358255,0.5669781931464174
1442,36,1,278,126,152,0.45323741007194246,0.5467625899280576
1443,36,2,293,92,201,0.31399317406143346,0.6860068259385665
1444,36,3,289,102,187,0.35294117647058826,0.6470588235294118
1445,36,4,289,109,180,0.3771626297577855,0.6228373702422145
1446,36,5,293,108,185,0.36860068259385664,0.6313993174061433
1447,36,6,239,88,151,0.3682008368200837,0.6317991631799164
1448,36,7,384,227,157,0.5911458333333334,0.4088541666666667
1449,36,8,247,51,196,0.20647773279352227,0.7935222672064778
1450,36,9,249,66,183,0.26506024096385544,0.7349397590361446
1451,36,10,297,98,199,0.32996632996632996,0.67003367003367
1452,36,11,214,82,132,0.38317757009345793,0.616822429906542
1453,36,12,167,46,121,0.2754491017964072,0.7245508982035929
1454,36,13,194,49,145,0.25257731958762886,0.7474226804123711
1455,36,14,300,145,155,0.48333333333333334,0.5166666666666667
1456,36,15,337,180,157,0.5341246290801187,0.4658753709198813
1457,36,16,318,154,164,0.48427672955974843,0.5157232704402516
1458,36,17,343,181,162,0.5276967930029155,0.47230320699708456
1459,36,18,309,175,134,0.5663430420711975,0.4336569579288026
1460,36,19,318,135,183,0.42452830188679247,0.5754716981132075
1461,36,20,284,139,145,0.4894366197183099,0.5105633802816901
1462,36,21,230,75,155,0.32608695652173914,0.6739130434782609
1463,36,22,217,46,171,0.2119815668202765,0.7880184331797235
1464,36,23,243,73,170,0.3004115226337449,0.6995884773662552
1465,36,24,338,170,168,0.5029585798816568,0.4970414201183432
1466,36,25,242,64,178,0.2644628099173554,0.7355371900826446
1467,36,26,270,170,100,0.6296296296296297,0.37037037037037035
1468,36,27,272,117,155,0.43014705882352944,0.5698529411764706
1469,36,28,265,127,138,0.47924528301886793,0.5207547169811321
1470,36,29,361,181,180,0.5013850415512465,0.4986149584487535
1471,36,30,318,175,143,0.550314465408805,0.449685534591195
1472,37,1,229,154,75,0.6724890829694323,0.32751091703056767
1473,37,2,176,73,103,0.4147727272727273,0.5852272727272727
1474,37,3,168,103,65,0.6130952380952381,0.3869047619047619
1475,37,4,220,131,89,0.5954545454545455,0.40454545454545454
1476,37,5,296,188,108,0.6351351351351351,0.36486486486486486
1477,37,6,265,154,111,0.5811320754716981,0.4188679245283019
1478,37,7,192,102,90,0.53125,0.46875
1479,37,8,193,98,95,0.5077720207253886,0.49222797927461137
1480,37,9,248,150,98,0.6048387096774194,0.3951612903225806
1481,37,10,315,171,144,0.5428571428571428,0.45714285714285713
1482,37,11,173,115,58,0.6647398843930635,0.3352601156069364
1483,37,12,191,91,100,0.47643979057591623,0.5235602094240838
1484,37,13,192,115,77,0.5989583333333334,0.4010416666666667
1485,37,14,265,172,93,0.6490566037735849,0.35094339622641507
1486,37,15,287,191,96,0.6655052264808362,0.3344947735191638
1487,37,16,268,152,116,0.5671641791044776,0.43283582089552236
1488,37,17,216,150,66,0.6944444444444444,0.3055555555555556
1489,37,18,264,150,114,0.5681818181818182,0.4318181818181818
1490,37,19,189,85,104,0.4497354497354497,0.5502645502645502
1491,37,20,209,119,90,0.569377990430622,0.430622009569378
1492,37,21,240,133,107,0.5541666666666667,0.44583333333333336
1493,37,22,240,111,129,0.4625,0.5375
1494,37,23,271,167,104,0.6162361623616236,0.3837638376383764
1495,37,24,279,178,101,0.6379928315412187,0.36200716845878134
1496,37,25,257,159,98,0.6186770428015564,0.38132295719844356
1497,37,26,337,203,134,0.6023738872403561,0.39762611275964393
1498,37,27,270,146,124,0.5407407407407407,0.45925925925925926
1499,37,28,206,109,97,0.529126213592233,0.470873786407767
1500,37,29,279,151,128,0.5412186379928315,0.45878136200716846
1501,37,30,241,128,113,0.5311203319502075,0.46887966804979253
1502,37,31,292,172,120,0.589041095890411,0.410958904109589
1503,37,32,250,138,112,0.552,0.448
1504,37,33,273,165,108,0.6043956043956044,0.3956043956043956
1505,37,34,259,165,94,0.637065637065637,0.36293436293436293
1506,37,35,279,187,92,0.6702508960573477,0.32974910394265233
1507,37,36,213,142,71,0.6666666666666666,0.3333333333333333
1508,37,37,267,169,98,0.6329588014981273,0.36704119850187267
1509,37,38,304,164,140,0.5394736842105263,0.4605263157894737
1510,37,39,229,124,105,0.5414847161572053,0.4585152838427948
1511,37,40,295,185,110,0.6271186440677966,0.3728813559322034
1512,37,41,323,183,140,0.56656346749226,0.43343653250773995
1513,38,1,274,155,119,0.5656934306569343,0.4343065693430657
1514,38,2,390,253,137,0.6487179487179487,0.35128205128205126
1515,38,3,310,191,119,0.6161290322580645,0.38387096774193546
1516,38,4,327,203,124,0.6207951070336392,0.37920489296636084
1517,38,5,320,181,139,0.565625,0.434375
1518,38,6,304,163,141,0.5361842105263158,0.46381578947368424
1519,38,7,327,213,114,0.6513761467889908,0.3486238532110092
1520,38,8,287,171,116,0.5958188153310104,0.40418118466898956
1521,38,9,348,202,146,0.5804597701149425,0.41954022988505746
1522,38,10,255,134,121,0.5254901960784314,0.4745098039215686
1523,38,11,288,169,119,0.5868055555555556,0.4131944444444444
1524,38,12,326,221,105,0.6779141104294478,0.3220858895705521
1525,38,13,339,187,152,0.551622418879056,0.44837758112094395
1526,38,14,320,185,135,0.578125,0.421875
1527,38,15,273,163,110,0.5970695970695971,0.40293040293040294
1528,38,16,334,201,133,0.6017964071856288,0.39820359281437123
1529,38,17,338,194,144,0.5739644970414202,0.4260355029585799
1530,38,18,329,220,109,0.668693009118541,0.331306990881459
1531,38,19,375,285,90,0.76,0.24
1532,38,20,297,186,111,0.6262626262626263,0.37373737373737376
1533,38,21,238,136,102,0.5714285714285714,0.42857142857142855
1534,38,22,294,174,120,0.5918367346938775,0.40816326530612246
1535,38,23,336,203,133,0.6041666666666666,0.3958333333333333
1536,38,24,375,239,136,0.6373333333333333,0.3626666666666667
1537,38,25,244,149,95,0.610655737704918,0.38934426229508196
1538,38,26,342,229,113,0.6695906432748538,0.3304093567251462
1539,38,27,318,200,118,0.6289308176100629,0.3710691823899371
1540,38,28,377,239,138,0.6339522546419099,0.3660477453580902
1541,38,29,295,170,125,0.576271186440678,0.423728813559322
1542,38,30,297,174,123,0.5858585858585859,0.41414141414141414
1543,38,31,302,162,140,0.5364238410596026,0.46357615894039733
1544,38,32,277,166,111,0.5992779783393501,0.4007220216606498
1545,38,33,285,147,138,0.5157894736842106,0.4842105263157895
1546,38,34,277,152,125,0.5487364620938628,0.45126353790613716
1547,38,35,292,155,137,0.5308219178082192,0.4691780821917808
1548,38,36,267,168,99,0.6292134831460674,0.3707865168539326
1549,38,37,325,156,169,0.48,0.52
1550,38,38,257,154,103,0.5992217898832685,0.40077821011673154
1551,38,39,353,197,156,0.5580736543909348,0.44192634560906513
1552,38,40,307,197,110,0.6416938110749185,0.3583061889250814
1553,38,41,319,204,115,0.6394984326018809,0.3605015673981191
1554,39,1,306,196,110,0.6405228758169934,0.35947712418300654
1555,39,2,405,284,121,0.7012345679012346,0.29876543209876544
1556,39,3,317,194,123,0.61198738170347,0.38801261829652994
1557,39,4,319,203,116,0.6363636363636364,0.36363636363636365
1558,39,5,312,161,151,0.5160256410256411,0.483974358974359
1559,39,6,287,134,153,0.46689895470383275,0.5331010452961672
1560,39,7,273,128,145,0.46886446886446886,0.5311355311355311
1561,39,8,334,133,201,0.39820359281437123,0.6017964071856288
1562,39,9,302,180,122,0.5960264900662252,0.40397350993377484
1563,39,10,150,77,73,0.5133333333333333,0.4866666666666667
1564,39,11,271,158,113,0.5830258302583026,0.41697416974169743
1565,39,12,339,161,178,0.4749262536873156,0.5250737463126843
1566,39,13,279,162,117,0.5806451612903226,0.41935483870967744
1567,39,14,255,152,103,0.596078431372549,0.403921568627451
1568,39,15,356,250,106,0.702247191011236,0.29775280898876405
1569,39,16,223,94,129,0.42152466367713004,0.57847533632287
1570,39,17,341,191,150,0.5601173020527859,0.4398826979472141
1571,39,18,306,155,151,0.5065359477124183,0.4934640522875817
1572,39,19,307,166,141,0.5407166123778502,0.4592833876221498
1573,39,20,368,244,124,0.6630434782608695,0.33695652173913043
1574,39,21,300,193,107,0.6433333333333333,0.3566666666666667
1575,39,22,229,95,134,0.4148471615720524,0.5851528384279476
1576,39,23,378,243,135,0.6428571428571429,0.35714285714285715
1577,39,24,417,251,166,0.6019184652278178,0.3980815347721823
1578,39,25,226,114,112,0.504424778761062,0.49557522123893805
1579,39,26,317,188,129,0.5930599369085173,0.4069400630914827
1580,39,27,72,48,24,0.6666666666666666,0.3333333333333333
1581,39,28,357,193,164,0.5406162464985994,0.45938375350140054
1582,39,29,136,76,60,0.5588235294117647,0.4411764705882353
1583,39,30,328,151,177,0.4603658536585366,0.5396341463414634
1584,39,31,250,117,133,0.468,0.532
1585,39,32,308,182,126,0.5909090909090909,0.4090909090909091
1586,39,33,307,177,130,0.5765472312703583,0.4234527687296417
1587,39,34,288,164,124,0.5694444444444444,0.4305555555555556
1588,39,35,305,136,169,0.4459016393442623,0.5540983606557377
1589,39,36,121,83,38,0.6859504132231405,0.3140495867768595
1590,39,37,351,247,104,0.7037037037037037,0.2962962962962963
1591,39,38,211,155,56,0.7345971563981043,0.26540284360189575
1592,39,39,199,109,90,0.5477386934673367,0.45226130653266333
1593,39,40,269,170,99,0.6319702602230484,0.3680297397769517
1594,39,41,372,243,129,0.6532258064516129,0.3467741935483871
1595,39,42,359,250,109,0.6963788300835655,0.30362116991643456
1596,39,43,376,240,136,0.6382978723404256,0.3617021276595745
1597,39,44,259,187,72,0.722007722007722,0.277992277992278
1598,39,45,348,236,112,0.6781609195402298,0.3218390804597701
1599,40,1,265,146,119,0.5509433962264151,0.4490566037735849
1600,40,2,284,143,141,0.5035211267605634,0.4964788732394366
1601,40,3,353,187,166,0.5297450424929179,0.4702549575070821
1602,40,4,229,127,102,0.5545851528384279,0.44541484716157204
1603,40,5,329,182,147,0.5531914893617021,0.44680851063829785
1604,40,6,349,148,201,0.42406876790830944,0.5759312320916905
1605,40,7,342,192,150,0.5614035087719298,0.43859649122807015
1606,40,8,365,179,186,0.4904109589041096,0.5095890410958904
1607,40,9,257,161,96,0.6264591439688716,0.3735408560311284
1608,40,10,336,173,163,0.5148809523809523,0.4851190476190476
1609,40,11,341,195,146,0.5718475073313783,0.4281524926686217
1610,40,12,213,128,85,0.6009389671361502,0.39906103286384975
1611,40,13,395,178,217,0.4506329113924051,0.549367088607595
1612,40,14,255,145,110,0.5686274509803921,0.43137254901960786
1613,40,15,274,155,119,0.5656934306569343,0.4343065693430657
1614,40,16,351,190,161,0.5413105413105413,0.4586894586894587
1615,40,17,297,167,130,0.5622895622895623,0.4377104377104377
1616,40,18,231,99,132,0.42857142857142855,0.5714285714285714
1617,40,19,396,213,183,0.5378787878787878,0.4621212121212121
1618,40,20,276,159,117,0.5760869565217391,0.42391304347826086
1619,40,21,357,202,155,0.5658263305322129,0.4341736694677871
1620,40,22,281,147,134,0.5231316725978647,0.47686832740213525
1621,40,23,380,197,183,0.5184210526315789,0.48157894736842105
1622,40,24,263,142,121,0.5399239543726235,0.4600760456273764
1623,40,25,346,202,144,0.5838150289017341,0.4161849710982659
1624,40,26,346,179,167,0.5173410404624278,0.48265895953757226
1625,40,27,402,184,218,0.4577114427860697,0.5422885572139303
1626,40,28,328,147,181,0.4481707317073171,0.551829268292683
1627,40,29,356,226,130,0.6348314606741573,0.3651685393258427
1628,40,30,365,253,112,0.6931506849315069,0.30684931506849317
1629,40,31,358,177,181,0.49441340782122906,0.505586592178771
1630,40,32,365,197,168,0.5397260273972603,0.4602739726027397
1631,40,33,333,168,165,0.5045045045045045,0.4954954954954955
1632,40,34,286,161,125,0.5629370629370629,0.4370629370629371
1633,40,35,210,119,91,0.5666666666666667,0.43333333333333335
1634,40,36,307,183,124,0.5960912052117264,0.40390879478827363
1635,40,37,324,155,169,0.4783950617283951,0.5216049382716049
1636,40,38,376,180,196,0.4787234042553192,0.5212765957446809
1637,40,39,95,42,53,0.4421052631578947,0.5578947368421052
1638,41,1,384,234,150,0.609375,0.390625
1639,41,2,442,285,157,0.6447963800904978,0.3552036199095023
1640,41,3,340,193,147,0.5676470588235294,0.4323529411764706
1641,41,4,478,308,170,0.6443514644351465,0.35564853556485354
1642,41,5,428,275,153,0.6425233644859814,0.3574766355140187
1643,41,6,500,372,128,0.744,0.256
1644,41,7,470,326,144,0.6936170212765957,0.30638297872340425
1645,41,8,425,255,170,0.6,0.4
1646,41,9,391,220,171,0.5626598465473146,0.4373401534526854
1647,41,10,467,320,147,0.6852248394004282,0.3147751605995717
1648,41,11,445,271,174,0.6089887640449438,0.39101123595505616
1649,41,12,387,238,149,0.6149870801033591,0.3850129198966408
1650,41,13,444,266,178,0.5990990990990991,0.4009009009009009
1651,41,14,477,352,125,0.7379454926624738,0.2620545073375262
1652,41,15,477,298,179,0.6247379454926625,0.3752620545073375
1653,41,16,373,223,150,0.5978552278820375,0.40214477211796246
1654,41,17,415,284,131,0.6843373493975904,0.3156626506024096
1655,41,18,374,232,142,0.6203208556149733,0.37967914438502676
1656,41,19,438,290,148,0.6621004566210046,0.3378995433789954
1657,41,20,329,218,111,0.662613981762918,0.3373860182370821
1658,41,21,390,276,114,0.7076923076923077,0.2923076923076923
1659,41,22,426,253,173,0.5938967136150235,0.4061032863849765
1660,41,23,420,281,139,0.669047619047619,0.33095238095238094
1661,41,24,369,228,141,0.6178861788617886,0.3821138211382114
1662,41,25,203,117,86,0.5763546798029556,0.4236453201970443
1663,41,26,425,255,170,0.6,0.4
1664,41,27,276,184,92,0.6666666666666666,0.3333333333333333
1665,41,28,263,152,111,0.5779467680608364,0.4220532319391635
1666,41,29,214,150,64,0.7009345794392523,0.29906542056074764
1667,41,30,402,236,166,0.5870646766169154,0.4129353233830846
1668,41,31,456,325,131,0.7127192982456141,0.28728070175438597
1669,41,32,314,199,115,0.6337579617834395,0.3662420382165605
1670,41,33,354,213,141,0.6016949152542372,0.3983050847457627
1671,41,34,353,231,122,0.6543909348441926,0.34560906515580736
1672,41,35,457,285,172,0.6236323851203501,0.37636761487964987
1673,41,36,396,242,154,0.6111111111111112,0.3888888888888889
1674,41,37,438,273,165,0.6232876712328768,0.3767123287671233
1675,41,38,349,195,154,0.5587392550143266,0.44126074498567336
1676,41,39,416,275,141,0.6610576923076923,0.3389423076923077
1677,41,40,466,299,167,0.6416309012875536,0.3583690987124464
1678,41,41,428,282,146,0.6588785046728972,0.3411214953271028
1679,41,42,419,269,150,0.6420047732696897,0.35799522673031026
1680,41,43,413,269,144,0.6513317191283293,0.3486682808716707
1681,41,44,455,321,134,0.7054945054945055,0.2945054945054945
1682,41,45,343,200,143,0.5830903790087464,0.41690962099125367
1683,41,46,446,282,164,0.6322869955156951,0.36771300448430494
1684,41,47,398,255,143,0.6407035175879398,0.3592964824120603
1685,42,1,419,383,36,0.9140811455847255,0.08591885441527446
1686,42,2,262,202,60,0.7709923664122137,0.22900763358778625
1687,42,3,256,199,57,0.77734375,0.22265625
1688,42,4,463,388,75,0.838012958963283,0.16198704103671707
1689,42,5,251,235,16,0.9362549800796812,0.06374501992031872
1690,42,6,447,341,106,0.7628635346756152,0.2371364653243848
1691,42,7,436,385,51,0.8830275229357798,0.11697247706422019
1692,42,8,347,289,58,0.8328530259365994,0.16714697406340057
1693,42,9,315,245,70,0.7777777777777778,0.2222222222222222
1694,42,10,287,242,45,0.8432055749128919,0.156794425087108
1695,42,11,283,226,57,0.7985865724381626,0.20141342756183744
1696,42,12,312,271,41,0.8685897435897436,0.13141025641025642
1697,42,13,430,338,92,0.786046511627907,0.21395348837209302
1698,42,14,298,268,30,0.8993288590604027,0.10067114093959731
1699,42,15,234,209,25,0.8931623931623932,0.10683760683760683
1700,42,16,303,238,65,0.7854785478547854,0.2145214521452145
1701,42,17,329,300,29,0.9118541033434651,0.08814589665653495
1702,42,18,248,210,38,0.8467741935483871,0.1532258064516129
1703,42,19,433,393,40,0.9076212471131639,0.09237875288683603
1704,42,20,239,209,30,0.8744769874476988,0.12552301255230125
1705,42,21,247,194,53,0.7854251012145749,0.2145748987854251
1706,42,22,181,167,14,0.9226519337016574,0.07734806629834254
1707,42,23,310,280,30,0.9032258064516129,0.0967741935483871
1708,42,24,371,318,53,0.8571428571428571,0.14285714285714285
1709,42,25,345,289,56,0.8376811594202899,0.16231884057971013
1710,42,26,348,300,48,0.8620689655172413,0.13793103448275862
1711,42,27,294,220,74,0.7482993197278912,0.25170068027210885
1712,42,28,424,333,91,0.785377358490566,0.21462264150943397
1713,42,29,301,265,36,0.8803986710963455,0.11960132890365449
1714,42,30,369,328,41,0.8888888888888888,0.1111111111111111
1715,42,31,329,293,36,0.8905775075987842,0.1094224924012158
1716,42,32,255,227,28,0.8901960784313725,0.10980392156862745
1717,42,33,312,245,67,0.7852564102564102,0.21474358974358973
1718,42,34,401,369,32,0.9201995012468828,0.0798004987531172
1719,42,35,421,347,74,0.8242280285035629,0.17577197149643706
1720,42,36,338,285,53,0.8431952662721893,0.15680473372781065
1721,42,37,200,185,15,0.925,0.075
1722,42,38,295,264,31,0.8949152542372881,0.10508474576271186
1723,42,39,260,226,34,0.8692307692307693,0.13076923076923078
1724,42,40,320,280,40,0.875,0.125
1725,42,41,286,228,58,0.7972027972027972,0.20279720279720279
1726,42,42,346,290,56,0.838150289017341,0.16184971098265896
1727,43,1,215,166,49,0.772093023255814,0.22790697674418606
1728,43,2,349,301,48,0.8624641833810889,0.13753581661891118
1729,43,3,411,365,46,0.8880778588807786,0.11192214111922141
1730,43,4,345,310,35,0.8985507246376812,0.10144927536231885
1731,43,5,269,238,31,0.8847583643122676,0.11524163568773234
1732,43,6,253,204,49,0.8063241106719368,0.19367588932806323
1733,43,7,258,208,50,0.8062015503875969,0.1937984496124031
1734,43,8,296,241,55,0.8141891891891891,0.1858108108108108
1735,43,9,434,355,79,0.8179723502304147,0.18202764976958524
1736,43,10,406,348,58,0.8571428571428571,0.14285714285714285
1737,43,11,287,245,42,0.8536585365853658,0.14634146341463414
1738,43,12,220,187,33,0.85,0.15
1739,43,13,317,241,76,0.7602523659305994,0.23974763406940064
1740,43,14,403,364,39,0.9032258064516129,0.0967741935483871
1741,43,15,341,280,61,0.8211143695014663,0.17888563049853373
1742,43,16,321,264,57,0.822429906542056,0.17757009345794392
1743,43,17,289,255,34,0.8823529411764706,0.11764705882352941
1744,43,18,382,329,53,0.8612565445026178,0.1387434554973822
1745,43,19,385,316,69,0.8207792207792208,0.17922077922077922
1746,43,20,393,307,86,0.7811704834605598,0.21882951653944022
1747,43,21,382,296,86,0.774869109947644,0.225130890052356
1748,43,22,205,157,48,0.7658536585365854,0.23414634146341465
1749,43,23,186,151,35,0.8118279569892473,0.1881720430107527
1750,43,24,246,203,43,0.8252032520325203,0.17479674796747968
1751,43,25,307,252,55,0.8208469055374593,0.1791530944625407
1752,43,26,285,248,37,0.8701754385964913,0.12982456140350876
1753,43,27,337,286,51,0.8486646884272997,0.1513353115727003
1754,43,28,428,374,54,0.8738317757009346,0.1261682242990654
1755,43,29,321,244,77,0.7601246105919003,0.2398753894080997
1756,43,30,354,286,68,0.807909604519774,0.192090395480226
1757,43,31,391,307,84,0.7851662404092071,0.21483375959079284
1758,43,32,353,298,55,0.8441926345609065,0.1558073654390935
1759,43,33,429,389,40,0.9067599067599068,0.09324009324009325
1760,43,34,276,224,52,0.8115942028985508,0.18840579710144928
1761,43,35,447,399,48,0.8926174496644296,0.10738255033557047
1762,43,36,120,74,46,0.6166666666666667,0.38333333333333336
1763,43,37,284,231,53,0.8133802816901409,0.18661971830985916
1764,43,38,399,373,26,0.9348370927318296,0.06516290726817042
1765,43,39,272,196,76,0.7205882352941176,0.27941176470588236
1766,43,40,194,134,60,0.6907216494845361,0.30927835051546393
1767,43,41,459,379,80,0.8257080610021786,0.17429193899782136
1768,43,42,312,248,64,0.7948717948717948,0.20512820512820512
1769,43,43,461,409,52,0.8872017353579176,0.11279826464208242
1770,43,44,337,288,49,0.8545994065281899,0.14540059347181009
1771,43,45,250,212,38,0.848,0.152
1772,43,46,180,153,27,0.85,0.15
1773,44,1,524,388,136,0.7404580152671756,0.2595419847328244
1774,44,2,317,251,66,0.7917981072555205,0.2082018927444795
1775,44,3,320,269,51,0.840625,0.159375
1776,44,4,410,334,76,0.8146341463414634,0.18536585365853658
1777,44,5,278,185,93,0.6654676258992805,0.3345323741007194
1778,44,6,311,247,64,0.7942122186495176,0.2057877813504823
1779,44,7,306,256,50,0.8366013071895425,0.16339869281045752
1780,44,8,361,262,99,0.7257617728531855,0.2742382271468144
1781,44,9,272,213,59,0.7830882352941176,0.21691176470588236
1782,44,10,279,226,53,0.8100358422939068,0.18996415770609318
1783,44,11,301,232,69,0.770764119601329,0.2292358803986711
1784,44,12,372,281,91,0.7553763440860215,0.2446236559139785
1785,44,13,246,212,34,0.8617886178861789,0.13821138211382114
1786,44,14,268,216,52,0.8059701492537313,0.19402985074626866
1787,44,15,334,246,88,0.7365269461077845,0.2634730538922156
1788,44,16,336,257,79,0.7648809523809523,0.23511904761904762
1789,44,17,411,314,97,0.7639902676399026,0.2360097323600973
1790,44,18,314,245,69,0.7802547770700637,0.2197452229299363
1791,44,19,401,289,112,0.7206982543640897,0.2793017456359102
1792,44,20,216,140,76,0.6481481481481481,0.35185185185185186
1793,44,21,298,232,66,0.7785234899328859,0.2214765100671141
1794,44,22,371,287,84,0.7735849056603774,0.22641509433962265
1795,44,23,284,213,71,0.75,0.25
1796,44,24,323,243,80,0.7523219814241486,0.2476780185758514
1797,44,25,296,230,66,0.777027027027027,0.22297297297297297
1798,44,26,280,202,78,0.7214285714285714,0.2785714285714286
1799,44,27,358,273,85,0.7625698324022346,0.23743016759776536
1800,44,28,320,228,92,0.7125,0.2875
1801,44,29,304,225,79,0.7401315789473685,0.2598684210526316
1802,44,30,325,241,84,0.7415384615384616,0.25846153846153846
1803,44,31,243,188,55,0.7736625514403292,0.22633744855967078
1804,44,32,330,244,86,0.7393939393939394,0.2606060606060606
1805,44,33,255,176,79,0.6901960784313725,0.30980392156862746
1806,44,34,364,268,96,0.7362637362637363,0.26373626373626374
1807,44,35,444,355,89,0.7995495495495496,0.20045045045045046
1808,44,36,286,222,64,0.7762237762237763,0.22377622377622378
1809,44,37,339,244,95,0.7197640117994101,0.28023598820059
1810,44,38,268,212,56,0.7910447761194029,0.208955223880597
1811,44,39,278,229,49,0.8237410071942446,0.17625899280575538
1812,44,40,300,230,70,0.7666666666666667,0.23333333333333334
1813,44,41,340,258,82,0.7588235294117647,0.2411764705882353
1814,45,1,261,140,121,0.5363984674329502,0.46360153256704983
1815,45,2,283,151,132,0.5335689045936396,0.4664310954063604
1816,45,3,294,176,118,0.5986394557823129,0.4013605442176871
1817,45,4,408,229,179,0.5612745098039216,0.4387254901960784
1818,45,5,378,236,142,0.6243386243386243,0.37566137566137564
1819,45,6,445,281,164,0.6314606741573033,0.3685393258426966
1820,45,7,484,281,203,0.5805785123966942,0.4194214876033058
1821,45,8,328,164,164,0.5,0.5
1822,45,9,330,169,161,0.5121212121212121,0.48787878787878786
1823,45,10,389,188,201,0.4832904884318766,0.5167095115681234
1824,45,11,258,117,141,0.45348837209302323,0.5465116279069767
1825,45,12,320,164,156,0.5125,0.4875
1826,45,13,351,193,158,0.5498575498575499,0.45014245014245013
1827,45,14,424,262,162,0.6179245283018868,0.38207547169811323
1828,45,15,470,268,202,0.5702127659574469,0.4297872340425532
1829,45,16,318,194,124,0.610062893081761,0.389937106918239
1830,45,17,376,235,141,0.625,0.375
1831,45,18,356,209,147,0.5870786516853933,0.41292134831460675
1832,45,19,174,112,62,0.6436781609195402,0.3563218390804598
1833,45,20,221,126,95,0.5701357466063348,0.4298642533936652
1834,45,21,333,206,127,0.6186186186186187,0.3813813813813814
1835,45,22,324,201,123,0.6203703703703703,0.37962962962962965
1836,45,23,360,223,137,0.6194444444444445,0.38055555555555554
1837,45,24,325,192,133,0.5907692307692308,0.40923076923076923
1838,45,25,285,173,112,0.6070175438596491,0.3929824561403509
1839,45,26,191,113,78,0.5916230366492147,0.4083769633507853
1840,45,27,315,187,128,0.5936507936507937,0.40634920634920635
1841,45,28,274,167,107,0.6094890510948905,0.3905109489051095
1842,45,29,226,141,85,0.6238938053097345,0.37610619469026546
1843,45,30,305,183,122,0.6,0.4
1844,45,31,289,182,107,0.629757785467128,0.370242214532872
1845,45,32,321,187,134,0.5825545171339563,0.4174454828660436
1846,45,33,236,150,86,0.635593220338983,0.3644067796610169
1847,45,34,369,220,149,0.5962059620596206,0.4037940379403794
1848,45,35,422,257,165,0.6090047393364929,0.3909952606635071
1849,45,36,400,240,160,0.6,0.4
1850,45,37,325,201,124,0.6184615384615385,0.38153846153846155
1851,45,38,288,173,115,0.6006944444444444,0.3993055555555556
1852,45,39,324,197,127,0.6080246913580247,0.39197530864197533
1853,45,40,363,238,125,0.6556473829201102,0.3443526170798898
1854,45,41,339,207,132,0.6106194690265486,0.3893805309734513
1855,45,42,399,254,145,0.6365914786967418,0.3634085213032581
1856,45,43,427,250,177,0.585480093676815,0.41451990632318503
1857,45,44,378,245,133,0.6481481481481481,0.35185185185185186
1858,45,45,243,140,103,0.5761316872427984,0.42386831275720166
1859,45,46,263,158,105,0.6007604562737643,0.39923954372623577
1860,45,47,284,164,120,0.5774647887323944,0.4225352112676056
1861,45,48,292,197,95,0.6746575342465754,0.3253424657534247
1862,46,1,311,174,137,0.5594855305466238,0.4405144694533762
1863,46,2,329,207,122,0.6291793313069909,0.3708206686930091
