,GEO_ID,tot_vap,white_alone_vap,any_part_black_vap,any_part_aian_vap,any_part_asian_vap,any_part_nhpi_vap,hispanic_latino_vap,not_hispanic_latino_vap,white_latino_vap,poc_latino_vap,any_part_poc_vap,multiracial_vap,total_housing_units,total_occupied_housing,total_vacant_housing,tot_pop,poc_aian_vap,any_part_black_latino_vap
32634,1000000US170316716001010,34,1,33,0,0,0,0,34,0,0,33,0,17,13,4,41,0,0
32635,1000000US170316716001011,26,0,22,4,0,0,0,26,0,0,26,0,21,15,6,41,4,0
32636,1000000US170316716001012,37,0,37,0,0,0,0,37,0,0,37,0,27,19,8,52,0,0
32637,1000000US170316716001013,25,0,25,0,0,0,0,25,0,0,25,0,18,16,2,47,0,0
32638,1000000US170316716001014,29,1,28,0,0,0,0,29,0,0,28,0,20,14,6,43,0,0
32639,1000000US170316716001015,33,1,32,0,0,0,0,33,0,0,32,0,12,10,2,44,0,0
32640,1000000US170316716001016,182,2,180,2,0,0,1,181,0,1,180,2,89,82,7,183,2,1
32641,1000000US170316716001017,6,0,6,0,0,0,0,6,0,0,6,0,7,4,3,10,0,0
32642,1000000US170316716002000,28,0,28,1,0,0,0,28,0,0,28,1,10,10,0,45,1,0
32643,1000000US170316716002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32644,1000000US170316716002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32645,1000000US170316716002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32646,1000000US170316716002004,21,0,21,0,0,0,0,21,0,0,21,0,15,10,5,31,0,0
32647,1000000US170316716002005,26,0,26,0,0,0,0,26,0,0,26,0,21,12,9,42,0,0
32648,1000000US170316716002006,38,0,38,0,0,0,0,38,0,0,38,0,25,20,5,49,0,0
32649,1000000US170316716002007,30,0,29,0,0,0,1,29,0,1,30,0,22,16,6,50,0,0
32650,1000000US170316716002008,26,0,26,0,0,0,0,26,0,0,26,0,13,10,3,32,0,0
32651,1000000US170316716002009,21,0,21,2,0,0,0,21,0,0,21,2,17,9,8,26,0,0
32652,1000000US170316716002010,35,1,34,0,0,0,1,34,0,1,34,0,12,12,0,54,0,1
32653,1000000US170316716002011,37,0,37,0,0,0,1,36,0,1,37,0,25,19,6,48,0,1
32654,1000000US170316716002012,30,0,30,0,0,0,0,30,0,0,30,0,13,11,2,34,0,0
32655,1000000US170316716002013,47,0,47,0,0,0,0,47,0,0,47,0,21,19,2,59,0,0
32656,1000000US170316716002014,35,0,35,0,0,0,0,35,0,0,35,0,21,16,5,49,0,0
32657,1000000US170316716002015,46,0,46,0,0,0,0,46,0,0,46,0,25,20,5,69,0,0
32658,1000000US170316716002016,53,1,52,0,0,0,1,52,0,1,52,0,28,19,9,65,0,1
32659,1000000US170316716002017,41,0,41,0,0,0,0,41,0,0,41,0,20,14,6,54,0,0
32660,1000000US170316716002018,9,0,9,0,0,0,0,9,0,0,9,0,8,7,1,14,0,0
32661,1000000US170316716002019,11,0,11,0,0,0,0,11,0,0,11,0,5,5,0,11,0,0
32662,1000000US170316716002020,14,0,14,0,0,0,0,14,0,0,14,0,7,7,0,23,0,0
32663,1000000US170316716002021,35,0,35,0,0,0,0,35,0,0,35,1,13,11,2,44,0,0
32664,1000000US170316716002022,20,0,20,0,0,0,0,20,0,0,20,0,8,8,0,28,0,0
32665,1000000US170316716002023,31,0,31,0,0,0,0,31,0,0,31,0,11,11,0,44,0,0
32666,1000000US170316716003000,58,0,58,0,0,0,0,58,0,0,58,0,29,22,7,87,0,0
32667,1000000US170316716003001,21,0,21,0,0,0,0,21,0,0,21,0,13,10,3,27,0,0
32668,1000000US170316716003002,52,0,52,0,0,0,1,51,0,1,52,0,26,24,2,82,0,1
32669,1000000US170316716003003,17,0,17,0,0,0,0,17,0,0,17,0,19,11,8,28,0,0
32670,1000000US170316716003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32671,1000000US170316716003005,16,0,16,0,0,0,0,16,0,0,16,0,10,9,1,23,0,0
32672,1000000US170316716003006,31,0,29,0,0,0,2,29,0,2,31,0,20,11,9,34,0,0
32673,1000000US170316716003007,11,0,11,0,0,0,0,11,0,0,11,0,3,3,0,18,0,0
32674,1000000US170316716003008,6,0,6,0,0,0,0,6,0,0,6,0,4,2,2,6,0,0
32675,1000000US170316716003009,1,0,1,0,0,0,0,1,0,0,1,0,2,1,1,1,0,0
32676,1000000US170316716003010,22,0,21,1,0,0,0,22,0,0,22,0,19,14,5,44,1,0
32677,1000000US170316716003011,32,0,30,0,0,0,2,30,0,2,32,0,27,19,8,49,0,0
32678,1000000US170316716003012,32,0,31,1,0,0,2,30,0,2,32,0,22,16,6,56,1,2
32679,1000000US170316716003013,52,4,46,1,0,0,2,50,0,2,48,5,15,14,1,71,1,0
32680,1000000US170316716003014,14,0,13,0,0,0,0,14,0,0,14,0,20,8,12,26,0,0
32681,1000000US170316716003015,24,0,24,0,0,0,0,24,0,0,24,0,20,13,7,53,0,0
32682,1000000US170316716003016,3,0,3,0,0,0,0,3,0,0,3,0,2,2,0,4,0,0
32683,1000000US170316716003017,1,0,1,0,0,0,0,1,0,0,1,0,2,1,1,1,0,0
32684,1000000US170316716003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32685,1000000US170316718001000,63,0,61,0,0,0,2,61,0,2,63,0,30,20,10,101,0,0
32686,1000000US170316718001001,28,0,28,0,0,0,0,28,0,0,28,0,13,11,2,38,0,0
32687,1000000US170316718001002,17,0,17,0,0,0,0,17,0,0,17,0,9,7,2,23,0,0
32688,1000000US170316718001003,1,0,1,0,0,0,0,1,0,0,1,0,3,1,2,4,0,0
32689,1000000US170316718001004,20,1,19,0,0,0,0,20,0,0,19,0,10,10,0,30,0,0
32690,1000000US170316718001005,56,0,56,0,0,0,0,56,0,0,56,0,24,17,7,78,0,0
32691,1000000US170316718001006,27,0,27,0,0,0,1,26,0,1,27,0,10,9,1,37,0,1
32692,1000000US170316718001007,29,0,29,0,0,0,0,29,0,0,29,0,12,10,2,34,0,0
32693,1000000US170316718001008,43,0,43,0,0,0,0,43,0,0,43,0,21,12,9,59,0,0
32694,1000000US170316718001009,55,0,54,1,1,0,0,55,0,0,55,3,24,22,2,78,0,0
32695,1000000US170316718001010,33,0,23,0,0,0,10,23,0,10,33,0,18,11,7,44,0,0
32696,1000000US170316718001011,17,0,17,0,0,0,0,17,0,0,17,0,12,12,0,24,0,0
32697,1000000US170316718001012,65,1,64,0,0,0,0,65,0,0,64,0,29,26,3,103,0,0
32698,1000000US170316718001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32699,1000000US170316718001014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32700,1000000US170316718001015,44,0,44,0,0,0,2,42,0,2,44,0,27,20,7,74,0,2
32701,1000000US170316718001016,24,0,24,0,0,0,0,24,0,0,24,0,12,10,2,36,0,0
32702,1000000US170316718001017,36,0,36,0,0,0,0,36,0,0,36,0,15,12,3,47,0,0
32703,1000000US170316718001018,51,1,50,0,0,0,0,51,0,0,50,2,28,21,7,82,0,0
32704,1000000US170316718001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32705,1000000US170316718001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32706,1000000US170316718001021,40,0,40,0,0,0,0,40,0,0,40,0,30,22,8,48,0,0
32707,1000000US170316718001022,43,0,43,0,0,0,1,42,0,1,43,0,13,12,1,53,0,1
32708,1000000US170316718001023,25,0,25,0,0,0,1,24,0,1,25,0,15,11,4,40,0,1
32709,1000000US170316718001024,38,0,38,0,0,0,0,38,0,0,38,0,22,19,3,57,0,0
32710,1000000US170316718001025,50,1,46,0,0,0,3,47,0,3,49,0,23,20,3,70,0,0
32711,1000000US170316718001026,28,0,28,0,0,0,0,28,0,0,28,0,13,10,3,38,0,0
32712,1000000US170316718001027,2,0,2,2,0,0,0,2,0,0,2,2,1,1,0,3,2,0
32713,1000000US170316718001028,41,0,41,0,0,0,0,41,0,0,41,0,22,18,4,52,0,0
32714,1000000US170316718001029,5,0,5,0,0,0,0,5,0,0,5,0,1,1,0,6,0,0
32715,1000000US170316718001030,5,0,5,0,0,0,0,5,0,0,5,0,5,2,3,5,0,0
32716,1000000US170316718001031,36,0,36,0,0,0,2,34,0,2,36,0,14,14,0,47,0,2
32717,1000000US170316718001032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32718,1000000US170316718001033,33,0,30,1,0,0,2,31,0,2,33,0,20,15,5,52,1,0
32719,1000000US170316718001034,47,1,46,0,0,0,0,47,0,0,46,1,24,21,3,59,0,0
32720,1000000US170316719001000,44,0,44,0,0,0,0,44,0,0,44,1,19,17,2,57,0,0
32721,1000000US170316719001001,35,0,35,0,0,0,0,35,0,0,35,0,19,17,2,45,0,0
32722,1000000US170316719001002,26,1,25,0,0,0,0,26,0,0,25,2,14,12,2,34,0,0
32723,1000000US170316719001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32724,1000000US170316719001004,37,0,37,0,0,0,0,37,0,0,37,0,12,12,0,42,0,0
32725,1000000US170316719001005,29,0,29,0,0,0,0,29,0,0,29,0,13,12,1,41,0,0
32726,1000000US170316719001006,25,0,25,0,0,0,0,25,0,0,25,0,8,8,0,29,0,0
32727,1000000US170316719001007,18,0,18,0,0,0,1,17,0,1,18,0,9,7,2,26,0,1
32728,1000000US170316719001008,28,0,28,0,0,0,0,28,0,0,28,0,13,13,0,34,0,0
32729,1000000US170316719001009,33,0,33,0,1,0,0,33,0,0,33,1,12,12,0,49,0,0
32730,1000000US170316719001010,39,0,39,0,0,0,0,39,0,0,39,0,14,13,1,64,0,0
32731,1000000US170316719001011,31,0,31,0,0,0,0,31,0,0,31,0,13,12,1,39,0,0
32732,1000000US170316719001012,27,0,27,0,0,0,0,27,0,0,27,0,9,9,0,43,0,0
32733,1000000US170316719001013,2,0,2,0,0,0,0,2,0,0,2,0,2,1,1,2,0,0
32734,1000000US170316719001014,6,0,6,0,0,0,0,6,0,0,6,0,3,2,1,7,0,0
32735,1000000US170316719001015,19,0,19,0,0,0,0,19,0,0,19,0,6,6,0,22,0,0
32736,1000000US170316719001016,32,0,32,0,0,0,0,32,0,0,32,0,17,15,2,38,0,0
32737,1000000US170316719001017,27,0,27,0,0,0,0,27,0,0,27,0,13,11,2,44,0,0
32738,1000000US170316719001018,29,1,27,2,0,0,1,28,0,1,28,1,14,13,1,56,2,0
32739,1000000US170316719001019,30,0,30,0,0,0,0,30,0,0,30,0,14,13,1,42,0,0
32740,1000000US170316719001020,16,0,16,0,0,0,0,16,0,0,16,0,8,5,3,25,0,0
32741,1000000US170316719001021,19,0,19,0,0,0,0,19,0,0,19,0,6,6,0,25,0,0
32742,1000000US170316719001022,39,0,35,0,0,0,4,35,0,4,39,0,15,14,1,50,0,0
32743,1000000US170316719001023,34,0,34,0,0,0,0,34,0,0,34,0,17,14,3,49,0,0
32744,1000000US170316719001024,38,1,37,1,0,0,0,38,0,0,37,1,13,13,0,56,1,0
32745,1000000US170316719001025,33,0,33,0,0,0,0,33,0,0,33,0,15,10,5,38,0,0
32746,1000000US170316719001026,13,0,13,0,0,0,0,13,0,0,13,0,8,7,1,21,0,0
32747,1000000US170316719001027,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
32748,1000000US170316719001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32749,1000000US170316719001029,25,0,25,4,0,0,1,24,0,1,25,4,9,8,1,29,0,1
32750,1000000US170316719001030,38,0,38,0,0,0,0,38,0,0,38,0,14,13,1,55,0,0
32751,1000000US170316719001031,33,0,33,0,0,0,0,33,0,0,33,0,15,14,1,52,0,0
32752,1000000US170316719001032,32,0,32,0,0,0,0,32,0,0,32,0,14,12,2,45,0,0
32753,1000000US170316719001033,28,0,27,0,0,0,1,27,0,1,28,0,12,12,0,39,0,0
32754,1000000US170316719001034,19,0,19,0,0,0,0,19,0,0,19,0,10,10,0,27,0,0
32755,1000000US170316719001035,21,0,21,0,0,0,0,21,0,0,21,1,10,10,0,25,0,0
32756,1000000US170316719001036,31,0,31,0,0,0,0,31,0,0,31,0,12,10,2,45,0,0
32757,1000000US170316719001037,20,0,20,0,0,0,0,20,0,0,20,1,12,9,3,26,0,0
32758,1000000US170316719001038,5,0,5,0,0,0,0,5,0,0,5,0,4,3,1,10,0,0
32759,1000000US170316719001039,21,0,21,0,0,0,0,21,0,0,21,0,11,9,2,30,0,0
32760,1000000US170316719001040,12,0,12,0,0,0,0,12,0,0,12,0,4,4,0,14,0,0
32761,1000000US170316719001041,3,0,3,0,0,0,0,3,0,0,3,0,1,1,0,3,0,0
32762,1000000US170316719001042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32763,1000000US170316720001000,12,0,12,0,0,0,0,12,0,0,12,0,6,5,1,17,0,0
32764,1000000US170316720001001,10,0,10,0,0,0,0,10,0,0,10,0,5,5,0,20,0,0
32765,1000000US170316720001002,31,0,31,0,0,0,0,31,0,0,31,1,22,19,3,36,0,0
32766,1000000US170316720001003,32,0,32,0,0,0,0,32,0,0,32,0,18,17,1,40,0,0
32767,1000000US170316720001004,34,0,31,0,0,0,7,27,0,7,34,0,16,11,5,52,0,4
32768,1000000US170316720001005,28,0,28,0,0,0,0,28,0,0,28,1,16,11,5,33,0,0
32769,1000000US170316720001006,25,0,25,0,0,0,0,25,0,0,25,0,14,13,1,35,0,0
32770,1000000US170316720001007,32,1,31,0,0,0,0,32,0,0,31,0,18,13,5,45,0,0
32771,1000000US170316720001008,11,0,11,0,0,0,0,11,0,0,11,1,5,5,0,14,0,0
32772,1000000US170316720001009,3,0,3,0,0,0,0,3,0,0,3,0,3,2,1,4,0,0
32773,1000000US170316720001010,43,0,43,0,0,0,0,43,0,0,43,0,21,19,2,68,0,0
32774,1000000US170316720001011,35,0,35,0,0,0,0,35,0,0,35,0,25,16,9,55,0,0
32775,1000000US170316720001012,47,0,47,0,0,0,0,47,0,0,47,0,25,18,7,62,0,0
32776,1000000US170316720001013,49,0,49,1,0,1,0,49,0,0,49,2,19,17,2,61,1,0
32777,1000000US170316720001014,44,0,42,2,0,0,0,44,0,0,44,0,19,15,4,67,2,0
32778,1000000US170316720001015,23,0,23,0,0,0,0,23,0,0,23,0,8,7,1,32,0,0
32779,1000000US170316720001016,25,0,25,0,0,0,0,25,0,0,25,0,9,8,1,25,0,0
32780,1000000US170316720001017,52,0,52,0,0,0,0,52,0,0,52,0,23,19,4,79,0,0
32781,1000000US170316720001018,67,0,67,1,0,0,0,67,0,0,67,1,25,24,1,91,1,0
32782,1000000US170316720001019,44,0,44,0,0,0,0,44,0,0,44,0,21,17,4,58,0,0
32783,1000000US170316720001020,41,0,41,0,0,0,0,41,0,0,41,0,21,16,5,60,0,0
32784,1000000US170316720002000,29,0,27,0,0,0,2,27,0,2,29,0,12,11,1,43,0,0
32785,1000000US170316720002001,19,0,19,0,0,0,0,19,0,0,19,0,10,8,2,28,0,0
32786,1000000US170316720002002,12,0,12,0,0,0,0,12,0,0,12,0,8,7,1,22,0,0
32787,1000000US170316720002003,55,0,55,0,0,0,0,55,0,0,55,0,18,16,2,80,0,0
32788,1000000US170316720002004,41,0,41,0,0,0,0,41,0,0,41,0,17,15,2,52,0,0
32789,1000000US170316720002005,23,0,23,0,0,0,0,23,0,0,23,0,14,11,3,38,0,0
32790,1000000US170316720002006,24,0,24,0,0,0,2,22,0,2,24,0,13,10,3,47,0,2
32791,1000000US170316720002007,40,1,39,0,0,0,0,40,0,0,39,0,19,16,3,51,0,0
32792,1000000US170316720002008,37,0,37,0,0,0,0,37,0,0,37,0,18,17,1,60,0,0
32793,1000000US170316720002009,44,0,44,0,0,0,0,44,0,0,44,0,19,18,1,59,0,0
32794,1000000US170316720002010,46,0,42,0,0,0,3,43,0,3,46,0,20,20,0,57,0,0
32795,1000000US170316720002011,41,0,37,2,0,0,4,37,0,4,41,5,22,18,4,51,2,0
32796,1000000US170316720002012,61,0,61,0,0,0,0,61,0,0,61,1,23,21,2,75,0,0
32797,1000000US170316720002013,46,0,46,0,0,0,0,46,0,0,46,0,17,17,0,60,0,0
32798,1000000US170316720002014,41,0,39,2,0,0,2,39,0,2,41,2,16,14,2,53,2,0
32799,1000000US170316720002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32800,1000000US170316720002016,34,0,34,0,0,0,0,34,0,0,34,0,17,13,4,43,0,0
32801,1000000US170316720002017,39,3,32,0,0,0,4,35,0,4,36,2,19,18,1,46,0,0
32802,1000000US170316720002018,38,0,37,0,0,0,1,37,0,1,38,0,17,15,2,47,0,0
32803,1000000US170316720002019,45,0,43,0,0,0,0,45,0,0,45,0,17,16,1,62,0,0
32804,1000000US170316720003000,17,0,17,0,0,0,0,17,0,0,17,1,7,7,0,22,0,0
32805,1000000US170316720003001,15,0,15,0,0,0,0,15,0,0,15,0,6,6,0,16,0,0
32806,1000000US170316720003002,19,0,19,0,0,0,0,19,0,0,19,0,7,7,0,36,0,0
32807,1000000US170316720003003,39,0,39,0,0,0,0,39,0,0,39,0,18,15,3,54,0,0
32808,1000000US170316720003004,32,0,31,0,0,0,1,31,0,1,32,0,14,14,0,48,0,0
32809,1000000US170316720003005,16,0,16,0,0,0,0,16,0,0,16,0,13,8,5,25,0,0
32810,1000000US170316720003006,37,0,37,0,0,0,3,34,0,3,37,1,18,18,0,56,0,3
32811,1000000US170316720003007,48,0,48,0,0,0,0,48,0,0,48,0,13,13,0,80,0,0
32812,1000000US170316720003008,50,0,50,0,0,0,0,50,0,0,50,0,17,17,0,80,0,0
32813,1000000US170316720003009,35,0,35,0,0,0,0,35,0,0,35,0,18,17,1,40,0,0
32814,1000000US170316720003010,30,0,30,0,0,0,0,30,0,0,30,0,15,15,0,38,0,0
32815,1000000US170316720003011,35,0,35,0,0,0,0,35,0,0,35,0,19,19,0,49,0,0
32816,1000000US170316720003012,41,0,41,0,0,0,0,41,0,0,41,0,21,18,3,52,0,0
32817,1000000US170316720003013,56,0,51,0,0,0,5,51,0,5,56,0,21,20,1,80,0,0
32818,1000000US170316720003014,43,0,43,0,0,0,0,43,0,0,43,0,16,16,0,69,0,0
32819,1000000US170316720003015,50,0,50,0,0,0,1,49,0,1,50,0,23,21,2,69,0,1
32820,1000000US170316720003016,38,0,38,0,0,0,0,38,0,0,38,0,17,17,0,60,0,0
32821,1000000US170316720003017,39,0,39,0,0,0,0,39,0,0,39,0,16,16,0,47,0,0
32822,1000000US170316720003018,52,0,52,2,0,0,1,51,0,1,52,2,21,19,2,70,2,1
32823,1000000US170316720003019,50,0,50,0,0,0,0,50,0,0,50,0,23,20,3,73,0,0
32824,1000000US170316720003020,40,0,40,0,0,0,0,40,0,0,40,0,21,20,1,47,0,0
32825,1000000US170316720004000,22,0,22,0,0,0,0,22,0,0,22,0,8,8,0,41,0,0
32826,1000000US170316720004001,32,0,27,0,0,0,5,27,0,5,32,0,13,13,0,53,0,0
32827,1000000US170316720004002,101,0,95,6,1,0,5,96,0,5,101,5,53,47,6,124,3,3
32828,1000000US170316720004003,42,0,40,0,0,0,2,40,0,2,42,0,19,17,2,50,0,0
32829,1000000US170316720004004,32,0,32,0,0,0,0,32,0,0,32,0,17,17,0,51,0,0
32830,1000000US170316720004005,35,0,35,0,0,0,3,32,0,3,35,0,17,16,1,38,0,3
32831,1000000US170316720004006,32,0,32,0,0,0,0,32,0,0,32,0,16,14,2,38,0,0
32832,1000000US170316720004007,148,0,144,2,0,0,3,145,0,3,148,0,67,65,2,198,2,1
32833,1000000US170316720004008,4,0,4,0,0,0,0,4,0,0,4,0,2,2,0,5,0,0
32834,1000000US170316720004009,31,0,30,0,0,0,1,30,0,1,31,0,16,14,2,39,0,0
32835,1000000US170316720004010,39,0,39,0,0,0,0,39,0,0,39,0,21,20,1,45,0,0
32836,1000000US170316720004011,7,0,7,0,0,0,0,7,0,0,7,0,3,3,0,14,0,0
32837,1000000US170316720004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32838,1000000US170316720004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32839,1000000US170316805001000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
32840,1000000US170316805001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32841,1000000US170316805001002,45,0,44,0,0,0,1,44,0,1,45,0,23,21,2,59,0,0
32842,1000000US170316805001003,40,0,40,0,0,0,0,40,0,0,40,0,19,19,0,54,0,0
32843,1000000US170316805001004,27,0,26,0,0,0,1,26,0,1,27,0,19,14,5,35,0,0
32844,1000000US170316805001005,26,0,26,0,0,0,0,26,0,0,26,0,18,12,6,32,0,0
32845,1000000US170316805001006,25,0,25,0,0,0,0,25,0,0,25,0,13,13,0,34,0,0
32846,1000000US170316805001007,27,0,27,0,0,0,0,27,0,0,27,0,26,15,11,52,0,0
32847,1000000US170316805001008,44,0,44,0,0,0,0,44,0,0,44,0,22,16,6,66,0,0
32848,1000000US170316805001009,43,0,43,0,0,0,0,43,0,0,43,0,22,17,5,64,0,0
32849,1000000US170316805001010,24,2,22,0,0,0,0,24,0,0,22,0,14,11,3,34,0,0
32850,1000000US170316805001011,8,0,8,0,0,0,1,7,0,1,8,0,3,2,1,10,0,1
32851,1000000US170316805001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32852,1000000US170316805001013,67,1,66,0,0,0,0,67,0,0,66,1,40,25,15,91,0,0
32853,1000000US170316805002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32854,1000000US170316805002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32855,1000000US170316805002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32856,1000000US170316805002003,61,0,59,0,0,0,2,59,0,2,61,0,40,29,11,86,0,0
32857,1000000US170316805002004,30,0,30,0,0,0,0,30,0,0,30,0,17,16,1,37,0,0
32858,1000000US170316805002005,27,1,26,0,0,0,0,27,0,0,26,0,16,11,5,31,0,0
32859,1000000US170316805002006,19,0,19,0,0,0,0,19,0,0,19,0,15,8,7,27,0,0
32860,1000000US170316805002007,24,0,23,0,0,0,0,24,0,0,24,0,14,13,1,36,0,0
32861,1000000US170316805002008,63,0,59,0,0,0,4,59,0,4,63,0,25,21,4,86,0,0
32862,1000000US170316805002009,33,0,33,0,0,0,0,33,0,0,33,0,18,13,5,47,0,0
32863,1000000US170316805002010,21,0,21,0,0,0,0,21,0,0,21,0,21,10,11,22,0,0
32864,1000000US170316805002011,23,0,23,0,0,0,0,23,0,0,23,0,15,10,5,32,0,0
32865,1000000US170316805002012,33,0,33,0,0,0,0,33,0,0,33,0,11,8,3,38,0,0
32866,1000000US170316805002013,42,0,42,1,0,0,0,42,0,0,42,1,29,19,10,65,1,0
32867,1000000US170316805002014,32,0,32,0,0,0,0,32,0,0,32,0,15,9,6,43,0,0
32868,1000000US170316805002015,25,0,25,0,0,0,0,25,0,0,25,0,20,16,4,33,0,0
32869,1000000US170316805002016,35,0,35,0,0,2,0,35,0,0,35,2,21,15,6,48,0,0
32870,1000000US170316805002017,37,0,37,0,0,0,0,37,0,0,37,0,20,16,4,51,0,0
32871,1000000US170316805002018,10,0,10,0,0,0,0,10,0,0,10,0,5,3,2,11,0,0
32872,1000000US170316805002019,13,0,13,0,0,0,0,13,0,0,13,0,7,6,1,18,0,0
32873,1000000US170316805002020,25,0,25,0,0,0,0,25,0,0,25,0,18,10,8,39,0,0
32874,1000000US170316805002021,21,0,21,1,0,0,0,21,0,0,21,1,21,15,6,24,1,0
32875,1000000US170316805002022,38,0,38,0,0,0,0,38,0,0,38,0,22,15,7,48,0,0
32876,1000000US170316805002023,11,0,11,0,0,0,0,11,0,0,11,0,8,6,2,13,0,0
32877,1000000US170316805002024,20,0,20,0,0,0,0,20,0,0,20,0,10,6,4,28,0,0
32878,1000000US170316805002025,15,0,15,0,0,0,0,15,0,0,15,0,9,8,1,22,0,0
32879,1000000US170316805002026,9,0,9,0,0,0,0,9,0,0,9,0,4,4,0,10,0,0
32880,1000000US170316805002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32881,1000000US170316805002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32882,1000000US170316805002029,27,2,25,0,0,0,0,27,0,0,25,0,12,11,1,47,0,0
32883,1000000US170316805002030,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0
32884,1000000US170316805002031,7,0,6,0,0,1,0,7,0,0,7,0,11,4,7,8,0,0
32885,1000000US170316806001000,12,0,12,0,0,0,0,12,0,0,12,0,7,6,1,13,0,0
32886,1000000US170316806001001,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
32887,1000000US170316806001002,36,0,36,0,0,0,0,36,0,0,36,0,23,16,7,55,0,0
32888,1000000US170316806001003,12,0,12,0,0,0,0,12,0,0,12,0,20,7,13,20,0,0
32889,1000000US170316806001004,42,1,41,0,0,0,0,42,0,0,41,0,19,13,6,58,0,0
32890,1000000US170316806001005,28,0,28,0,0,0,1,27,0,1,28,0,18,12,6,57,0,1
32891,1000000US170316806001006,25,0,25,0,0,0,0,25,0,0,25,0,24,12,12,42,0,0
32892,1000000US170316806001007,45,0,45,0,0,0,0,45,0,0,45,0,24,19,5,66,0,0
32893,1000000US170316806001008,23,0,23,1,0,0,0,23,0,0,23,1,15,12,3,36,1,0
32894,1000000US170316806001009,18,0,18,0,0,0,0,18,0,0,18,0,13,11,2,22,0,0
32895,1000000US170316806001010,14,0,14,0,0,0,0,14,0,0,14,0,15,8,7,18,0,0
32896,1000000US170316806001011,2,0,2,0,0,0,0,2,0,0,2,0,5,1,4,2,0,0
32897,1000000US170316806001012,30,0,30,0,0,0,0,30,0,0,30,0,25,14,11,42,0,0
32898,1000000US170316806001013,33,0,33,0,0,0,0,33,0,0,33,0,21,16,5,48,0,0
32899,1000000US170316806002000,13,0,13,0,0,0,0,13,0,0,13,0,10,5,5,17,0,0
32900,1000000US170316806002001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32901,1000000US170316806002002,38,0,38,0,0,0,0,38,0,0,38,0,27,18,9,51,0,0
32902,1000000US170316806002003,11,0,11,0,0,0,0,11,0,0,11,0,11,4,7,13,0,0
32903,1000000US170316806002004,28,0,28,0,0,0,0,28,0,0,28,0,16,10,6,59,0,0
32904,1000000US170316806002005,44,0,42,0,0,0,2,42,0,2,44,0,30,18,12,69,0,0
32905,1000000US170316806002006,37,0,37,0,0,0,0,37,0,0,37,0,22,13,9,59,0,0
32906,1000000US170316806002007,29,0,29,0,0,0,0,29,0,0,29,0,19,10,9,39,0,0
32907,1000000US170316806002008,35,0,34,0,0,0,0,35,0,0,35,2,19,16,3,49,0,0
32908,1000000US170316806002009,30,0,30,0,0,0,0,30,0,0,30,0,13,11,2,44,0,0
32909,1000000US170316806002010,2,0,2,0,0,0,0,2,0,0,2,0,6,2,4,2,0,0
32910,1000000US170316806002011,3,0,3,0,0,0,0,3,0,0,3,0,2,2,0,3,0,0
32911,1000000US170316806002012,6,0,6,0,0,0,1,5,0,1,6,0,8,5,3,7,0,1
32912,1000000US170316806002013,27,0,27,0,0,0,0,27,0,0,27,0,13,11,2,39,0,0
32913,1000000US170316806002014,27,0,27,0,0,0,0,27,0,0,27,0,18,11,7,40,0,0
32914,1000000US170316806002015,34,0,34,0,0,0,0,34,0,0,34,0,21,16,5,49,0,0
32915,1000000US170316806002016,23,0,19,1,0,0,4,19,0,4,23,0,20,6,14,41,1,0
